college_code,college_name,avg_percentile,avg_rank,percentile_std,rank_std,data_points,stability_score,cluster
2189,"Vishweshwarayya Institute Of Engineering And Technology, Almala, Tq. Ausa, Dist. Latur",41.96012690714286,144089.5,26.228005381792183,46015.03737450317,14,0.036726891521356775,7
2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",47.76296123947368,136760.47368421053,20.105922230300706,36437.242988189566,38,0.047380066556122834,6
2252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",48.07474265833333,133565.08333333334,24.95401659745861,46323.86357426342,12,0.03852968176409038,7
2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",34.0622741,158468.0,23.690215846962403,38918.81079754027,20,0.04050187354368667,7
2282,"Mitthulalji Sarada Institute Of Technology, Nalwandi Road, Beed",25.74992868,175726.0,9.788609190457857,12716.55757270811,5,0.09269035353365702,1
2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,29.45445214689655,167926.80689655172,17.945103038601676,27023.2688502213,145,0.05278408874116154,1
2516,International Centre Of Excellence In Engineering and Management (ICEEM),48.03652624814814,139718.66666666666,11.65350348055677,21148.032107030653,27,0.07902949578641115,1
2522,"STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",35.78015487142857,157554.92857142858,20.163584883565925,33119.05778449874,14,0.047250974043463026,7
2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",62.16911645517241,105286.81609195402,21.785826374039413,42456.1793526172,87,0.04388693144521326,0
2634,"Eaglewood Polytechnic Institute, A.P Phulepimpalgaon",28.587698,170056.14285714287,16.055532927859442,24225.723941219807,7,0.05863199961148943,1
2637,"Jijau Institute of Engineering Technology and Management, Khandgaon (Bendri), Taluka Naigaon, District Nanded",48.8987267,136169.5,23.7171369957144,44732.28208464218,2,0.04045776014323122,7
2641,Dr. V.K. Patil College of Engineering & Technology,34.73066852222222,158720.66666666666,22.564471426158473,34792.1161400108,9,0.042436767704872806,7
2666,Mangaldeep College of Engineering,36.75805196,159280.0,12.892385923088863,20152.211826496863,5,0.07198187593810076,1
2770,"Shetkari Shikshan Prasarak Mandal's Mahesh Institute of Engineering and Technology , Ashti",26.240199533333335,175123.0,11.067619327089407,14049.974804247871,3,0.08286638589561728,1
2771,Amolak College of Engineering Kada,17.943872999999996,184879.75,14.119355361637673,17946.585996134938,4,0.0661403860205111,1
2772,JSPM College of Engineering,53.020682275,122119.38888888889,26.213715192631803,52056.728651554615,36,0.03674617717285265,3
2777,CDS College of Engineering,35.820928396666666,156832.3,21.53647932882821,34671.205824440105,30,0.04437250314962995,7
2779,NKSPT INSTITUTE OF ENGINEERING AND TECHNOLOGY PATHIKAR CAMPUS,25.016345255555557,172089.11111111112,23.570290417283058,35548.68404542018,9,0.04069955963143957,7
3012,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",93.71439374398149,18793.891203703704,13.549972160948832,33625.98413322368,432,0.0687286538378358,4
3014,"Sardar Patel College of Engineering, Andheri",92.48359213269231,23898.115384615383,11.368706635000171,29428.979425041303,156,0.08084919705106954,4
3025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,90.08188692,33589.3,3.7495294923747515,12256.478078958897,10,0.2105471713788649,4
3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",52.79863275042735,125773.78846153847,21.561973591235187,41498.708379375385,468,0.04432236373100256,5
3035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",76.47692102877359,70488.25,17.600920987620555,40878.69797314804,212,0.053760778870332745,0
3036,"Institute of Chemical Technology, Matunga, Mumbai",92.79614351761006,18740.251572327044,14.557938020710953,26968.07446930316,159,0.06427586989154896,4
3042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",65.0218978225,99742.7,21.05245076727207,45113.86773953783,40,0.045346433852336034,0
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",80.77690093030303,54647.166666666664,23.134182655560753,48717.545289172405,66,0.04143500586996635,0
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",88.60335797863502,36306.640949554894,11.97588090199117,32066.220078235267,337,0.07706605875571411,4
3143,"Thakur Shyamnarayan Engineering College, Mumbai",81.67551733666666,56702.03333333333,14.96088600552792,37989.7642933964,30,0.06265316346809684,0
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",61.631060448387096,103941.32258064517,24.989231687738215,51615.7323884162,62,0.038477474517717374,3
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",58.98504194545455,114047.0,19.52930303908364,37482.55975517147,11,0.0487108596963181,6
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",81.81966148050847,54331.13559322034,18.676330612352128,42074.534113933274,118,0.05082248411562236,0
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",66.27476463958334,94708.36904761905,22.270014976514936,46738.702373183914,336,0.04297375833274029,5
3175,"M.G.M.'s College of Engineering and Technology, Kamothe, Navi Mumbai",63.816637529906544,101368.22429906542,21.470949663836134,44819.333396638416,107,0.0445019020094803,0
3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",91.3022386525974,28735.863636363636,8.185812665943745,23614.787316444144,154,0.10886353079107351,4
3182,"Thadomal Shahani Engineering College, Bandra, Mumbai",84.90127393030303,39964.30303030303,25.892838894489945,58938.49692183627,33,0.03718462018544607,0
3183,"Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",67.78121232727273,90847.22727272728,22.835253944937115,49342.16566746347,22,0.04195466103739212,0
3184,"Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",91.49102557307691,25359.21153846154,15.695228019225596,38903.94401818484,52,0.05989735503153582,4
3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",84.09624452727273,42296.704545454544,25.91535614684491,60261.76587078847,88,0.03715351171815063,0
3187,"N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",70.71145616493507,82800.8051948052,23.141297162205504,51373.97722968081,77,0.041422794859820276,0
3188,"Vasantdada Patil Pratishthan's College Of Engineering and Visual Arts, Sion, Mumbai",73.54517097777777,76390.37037037036,21.32407610692586,48436.053873938836,54,0.044794686920537695,0
3189,"Bharati Vidyapeeth College of Engineering, Navi Mumbai",76.01486471194029,69642.35820895522,21.22355455402255,48142.4374789561,67,0.04499730218985136,0
3190,"Terna Engineering College, Nerul, Navi Mumbai",73.67067208333333,77760.51388888889,18.882128557094703,42285.69218714864,72,0.05029642561299916,0
3192,"Smt. Indira Gandhi College of Engineering, Navi Mumbai",73.05968994852941,80417.87132352941,16.560906131604735,39273.3618565402,272,0.056944669740035724,5
3193,"Shivajirao S. Jondhale College of Engineering, Dombivali,Mumbai",57.07957413793103,112992.44827586207,26.814058823913154,54564.066496305975,29,0.03595304109805971,3
3194,"Vidyavardhini's College of Engineering and Technology, Vasai",67.47602866101694,88132.25423728813,26.72716683495363,58809.594987023134,59,0.03606571150786933,3
3196,"Lokmanya Tilak College of Engineering, Kopar Khairane, Navi Mumbai",79.61333612659574,60481.63829787234,19.56455035264394,41696.26782087751,94,0.04862737005438254,0
3197,"Agnel Charities' FR. C. Rodrigues Institute of Technology, Vashi, Navi Mumbai",84.33047471666667,42913.045454545456,24.364102485085997,53485.263557913226,66,0.039425798747974486,0
3198,"Konkan Gyanpeeth College of Engineering, Karjat",60.12589929999999,110288.5,21.911451561543885,40863.834004718854,24,0.04364629614644176,6
3199,"Shri Vile Parle Kelvani Mandal's Dwarkadas J. Sanghvi College of Engineering, Vile Parle,Mumbai",97.84920561848739,7375.588235294118,1.8130441707217404,6292.639723116617,119,0.3554867749351518,4
3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",54.00929612121212,121210.66666666667,25.012388741731023,49051.457564777484,33,0.038443220648772064,3
3201,"Rizvi Education Society's Rizvi College of Engineering, Bandra,Mumbai",70.12732706538462,80796.03846153847,28.44547797760911,56124.34962935839,26,0.03396107207906147,3
3202,Rajendra Mane College of Engineering & Technology Ambav Deorukh,34.793819675,157901.5,23.051909164311525,37855.851248047315,8,0.041576741088138254,7
